cgpa,internships,projects_count,github_activity_score,leetcode_rating,codechef_rating,coding_score,aptitude_score,communication_score,attendance_percentage,certifications_count,project_impact_score,certification_impact_score,placement_score
9.0,1,4,73,1428,1627,16.2,30,51,85,2,91,60,81.98
7.2,1,4,50,2278,2200,38.9,41,41,76,1,82,85,78.66
7.9,3,4,54,0,900,2.7,79,38,96,3,54,69,82.18
6.8,1,2,10,2083,0,30.7,37,57,76,5,32,50,69.23
5.3,2,1,1,1601,0,14.8,75,51,80,1,83,31,61.73
7.8,0,1,15,1105,1244,8.3,49,62,74,1,67,15,58.22
5.2,1,1,5,1199,1229,7.7,87,67,84,1,57,37,58.22
7.4,2,1,34,1419,1673,18.8,35,61,77,1,59,59,65.44
5.9,0,0,7,1471,1414,16.0,58,65,68,0,67,48,56.76
9.9,1,2,41,1252,951,7.5,10,79,81,4,50,57,74.49
8.6,1,3,27,1336,1499,13.5,61,45,93,2,20,61,72.52
7.6,1,2,53,903,900,4.2,30,94,71,5,50,71,75.1
9.0,2,2,41,851,900,5.5,55,52,86,2,60,76,72.16
6.5,1,3,52,1504,1187,13.8,44,57,71,6,46,82,72.07
8.2,1,5,84,1977,0,23.0,92,54,81,1,74,52,88.9
7.7,0,2,38,1034,900,4.3,51,60,83,0,100,47,65.7
7.8,3,3,30,1435,1461,16.3,90,83,90,3,65,76,91.06
9.0,1,4,67,0,900,2.9,41,84,69,0,43,55,77.12
8.4,2,1,10,1494,1360,14.8,10,57,75,0,62,43,64.62
7.8,2,0,13,1611,0,15.7,73,40,72,2,58,33,67.41
5.5,0,4,46,1346,0,9.9,37,86,85,2,70,83,65.48
6.3,3,2,58,1169,1151,5.8,80,81,84,0,37,71,73.5
7.4,2,6,92,0,900,3.6,57,25,79,1,92,43,78.84
7.6,1,1,37,0,900,3.8,70,65,77,2,100,60,73.37
6.1,0,2,22,1693,0,18.2,76,35,86,2,85,70,65.4
10.0,4,1,26,913,0,3.6,99,66,65,3,79,80,89.08
9.3,2,1,24,1614,1617,19.6,79,70,79,2,32,57,79.0
8.2,0,3,47,1258,1420,11.5,63,72,88,3,57,35,78.8
7.6,1,4,28,0,900,4.0,75,34,64,4,53,78,71.77
7.2,3,4,87,1573,2009,25.2,73,86,73,3,68,42,95.78
6.4,2,1,21,1848,1909,27.0,69,42,73,2,73,48,65.33
7.6,2,4,65,1294,1165,9.6,96,53,73,3,84,59,88.77
7.8,1,0,0,1389,1367,13.7,55,65,95,2,57,61,64.59
6.0,2,1,43,1373,1205,11.2,62,48,56,2,39,59,62.96
7.9,1,3,66,2183,2200,39.1,49,71,73,1,82,89,82.74
7.3,0,3,58,1461,1541,17.8,100,67,83,0,76,54,79.12
5.2,2,3,50,1447,0,12.6,54,63,86,1,10,38,65.12
6.5,4,1,57,1474,982,11.1,66,63,88,2,65,10,72.48
7.0,1,5,84,1905,1686,26.6,42,38,63,2,52,53,72.77
9.8,1,2,13,1308,0,9.1,52,76,89,0,57,55,74.41
8.2,2,0,13,1737,1461,22.6,78,87,89,2,36,90,83.84
5.9,1,2,42,1272,1080,7.4,57,47,70,0,65,14,57.24
8.1,3,4,59,1251,0,9.2,81,62,68,2,76,83,87.48
5.6,2,0,18,1611,1966,25.9,74,72,65,2,61,72,70.95
8.8,0,3,67,1864,2029,31.7,58,81,55,0,70,69,83.63
6.9,5,1,19,1385,1315,12.7,44,48,97,1,62,61,71.23
7.4,2,2,28,1382,1266,11.5,65,47,78,0,53,23,68.79
9.1,3,3,29,1690,1519,21.3,65,66,60,0,69,24,84.33
6.0,2,6,54,1496,1182,12.5,60,62,55,1,92,40,73.96
5.8,3,4,53,1704,1501,21.1,65,69,68,1,71,72,84.34
6.8,0,2,23,0,900,3.0,47,26,73,2,63,58,55.14
8.7,1,2,30,1012,1384,11.2,71,61,85,5,45,66,75.04
5.7,3,6,73,1188,1102,6.2,67,57,88,3,89,67,88.45
4.1,0,5,53,1481,1357,14.3,46,25,80,1,94,67,60.67
7.0,0,2,25,1635,1920,24.2,51,63,78,2,78,49,66.7
8.2,2,1,29,1461,1309,15.1,59,52,80,4,54,58,76.03
8.9,3,5,61,1523,0,16.4,51,82,90,4,94,56,94.89
6.9,0,3,43,1681,1404,18.5,46,54,78,3,68,52,66.28
7.0,3,2,65,1125,1167,6.9,78,58,82,1,34,44,75.73
8.9,2,4,74,0,900,2.1,76,45,66,4,87,81,86.52
5.3,1,1,25,1681,1795,24.4,70,75,79,0,40,70,60.55
7.0,3,4,61,0,900,2.7,38,75,72,1,58,67,80.71
7.7,1,6,71,1815,1663,25.5,93,63,81,4,78,39,86.26
8.0,0,3,39,1397,0,12.1,65,59,74,1,74,49,74.07
6.9,1,3,41,1241,1166,8.4,57,74,81,0,80,33,71.74
7.5,1,3,47,1766,2100,31.0,74,73,70,3,36,59,76.44
4.5,1,4,57,0,900,3.0,57,40,67,2,79,66,61.04
6.7,3,6,65,2015,0,27.1,10,46,69,2,51,66,76.92
8.0,2,4,66,1544,1832,21.7,64,49,70,1,73,33,83.13
6.3,1,2,25,0,900,2.8,79,57,80,1,62,80,63.69
7.6,2,1,50,0,900,2.1,66,56,85,4,20,40,69.44
8.0,0,1,40,1235,962,5.7,26,82,79,4,98,63,70.69
7.1,0,3,21,1498,1495,18.7,75,78,79,3,30,77,68.81
7.7,3,2,30,1249,0,7.6,64,60,79,2,65,66,73.41
6.3,0,4,82,1714,1441,20.1,66,68,88,5,65,69,79.4
7.3,0,3,55,1484,1812,22.2,32,77,67,1,62,55,66.3
8.2,2,4,59,1221,995,6.7,50,100,80,3,38,47,80.0
7.7,1,2,0,0,900,1.9,40,75,79,1,72,74,65.2
6.8,3,3,42,1559,1281,16.7,76,69,86,2,100,51,82.36
7.8,1,5,73,1303,1279,12.4,68,24,70,4,73,35,75.94
8.4,0,2,3,1105,900,4.5,48,82,93,1,67,46,69.87
5.0,1,4,67,1727,1890,27.0,46,56,76,2,69,57,71.49
8.9,1,3,35,1589,1640,20.9,54,54,65,3,83,62,81.73
7.1,1,3,50,1359,1673,16.8,65,48,72,4,84,73,74.5
8.0,1,0,11,1881,2091,32.7,75,69,85,0,30,66,71.13
8.9,3,2,30,1275,1305,10.7,43,44,76,3,45,37,75.96
5.9,3,1,33,1369,1397,12.6,66,40,70,5,44,58,68.46
6.6,1,0,14,1612,0,17.7,53,71,91,0,57,36,62.71
7.2,1,2,74,1762,1857,27.5,10,78,83,3,80,66,73.9
6.6,1,7,100,1617,1592,19.2,50,82,75,0,38,42,79.16
9.6,4,3,30,1330,1494,13.9,67,50,80,2,75,68,85.97
6.5,5,3,63,1428,1615,16.0,45,47,86,1,94,41,82.89
6.8,0,3,34,1306,1145,6.6,66,62,89,2,60,64,68.63
7.7,2,1,4,1400,1219,12.0,72,78,72,0,57,43,71.61
6.1,1,2,11,1423,1442,14.6,80,64,85,0,80,73,66.18
7.0,0,1,16,1624,1558,20.5,40,63,97,1,72,55,63.11
7.9,0,3,61,1292,0,7.7,81,53,71,2,60,29,75.88
7.1,1,1,24,1786,1535,23.9,60,42,82,1,66,57,68.71
7.4,1,3,53,1492,1760,20.9,31,37,82,0,10,32,63.97
6.9,0,6,33,1243,1355,10.5,55,54,76,2,85,75,67.05
5.7,2,4,54,0,900,2.3,54,45,69,3,71,59,71.64
7.9,1,2,18,1616,1928,24.9,50,53,69,2,92,58,69.76
9.6,1,2,10,0,900,3.1,37,70,75,3,92,32,73.22
7.5,1,3,27,1463,1639,20.1,64,69,69,2,63,55,73.71
7.8,0,2,35,1361,1351,14.0,58,53,63,1,87,26,64.0
8.3,1,1,31,0,0,0.0,50,69,65,1,45,61,63.51
6.0,0,3,32,1924,2200,34.0,42,65,72,1,67,49,66.69
9.5,1,3,54,1406,1232,12.8,27,59,76,0,90,51,76.94
7.7,0,3,58,1363,1500,15.0,87,53,72,1,70,58,74.08
9.5,1,4,62,1788,1920,26.5,55,69,68,2,82,67,84.72
6.6,0,1,9,1651,1938,26.2,74,43,87,1,59,70,58.73
9.7,2,1,14,1726,1707,23.8,80,100,67,1,47,50,81.69
8.4,2,1,26,1331,1831,20.2,78,69,78,1,55,50,82.43
8.2,0,2,23,1565,0,15.6,72,46,89,0,53,70,70.01
7.8,1,0,19,1084,971,5.0,64,69,79,2,46,73,69.69
7.2,0,0,0,923,1133,6.0,29,53,100,1,79,65,53.27
8.9,1,2,39,1322,1629,15.2,88,81,82,2,48,62,79.03
7.7,1,0,23,1514,1202,12.5,39,67,75,2,32,81,64.98
5.1,1,2,36,2220,0,34.4,86,61,73,2,97,47,73.95
6.2,1,2,19,1874,1916,29.9,54,14,84,2,60,74,61.4
7.3,4,4,33,1171,0,8.3,77,65,84,2,92,43,85.77
7.9,1,5,53,1762,2099,27.9,75,88,83,1,100,37,95.68
7.4,1,4,65,1096,0,6.2,66,86,71,0,74,90,81.41
9.0,1,1,18,1959,2200,35.5,66,100,75,2,75,77,81.77
5.2,4,2,24,1348,900,8.0,56,77,64,2,54,54,68.93
7.7,2,3,51,1327,1026,8.9,60,61,77,1,47,20,70.79
5.3,1,4,28,1806,1804,27.1,60,70,81,0,76,24,66.75
8.4,3,3,42,0,900,4.1,62,64,71,2,100,67,86.94
7.4,1,3,29,1332,1251,12.1,57,71,74,2,36,70,71.46
8.0,3,1,1,2024,0,29.0,36,78,74,2,70,61,74.25
6.5,3,2,26,1328,1423,12.8,52,60,81,1,55,62,71.78
9.0,0,0,47,1766,1709,26.3,67,81,66,1,23,10,74.08
8.8,2,2,43,1534,1884,21.9,57,57,72,1,61,54,78.96
8.2,1,3,29,1703,1727,24.1,60,75,65,2,58,77,80.64
7.3,1,0,28,1197,1811,16.3,49,64,75,1,42,52,60.48
8.2,1,5,50,949,986,7.1,70,56,81,5,74,83,86.39
6.7,2,6,100,0,0,0.8,71,75,83,3,78,93,93.48
8.5,0,4,44,0,900,5.0,18,42,84,3,30,53,64.28
9.5,0,7,95,1218,1491,10.9,31,63,73,1,100,67,89.83
8.8,2,2,65,1378,1336,14.5,56,66,88,5,90,61,89.19
6.6,0,1,16,1440,900,9.1,69,82,96,2,87,54,63.02
7.9,0,3,73,1354,1235,11.8,65,61,75,2,67,67,74.77
5.9,0,4,56,0,900,3.1,57,55,78,3,73,60,68.17
8.2,1,3,44,859,987,4.4,74,81,75,1,89,91,80.45
8.0,1,4,44,1308,1027,8.0,70,65,74,0,100,31,76.27
5.3,0,4,79,0,900,3.8,56,42,71,3,95,66,67.79
6.1,4,2,26,1511,1143,12.7,57,96,83,1,64,56,79.4
7.2,2,3,74,0,900,3.4,36,75,89,1,71,83,76.61
7.1,1,3,36,1426,1468,15.2,61,55,64,1,85,56,68.42
6.0,1,3,39,1387,1263,11.9,70,55,83,2,60,55,68.69
8.0,1,7,100,1361,1349,11.6,47,45,69,2,89,62,82.44
7.8,2,3,44,1516,1095,14.2,60,67,81,2,45,80,81.18
7.3,0,0,14,1185,1196,8.7,66,76,81,2,25,56,61.39
6.6,0,1,2,1426,1266,14.8,75,30,82,2,50,47,58.59
8.8,3,2,35,1377,1399,12.8,54,69,80,3,55,39,80.46
9.5,1,4,63,1125,0,5.6,44,44,74,1,63,48,76.28
6.9,1,1,47,1445,1385,14.6,53,55,76,3,59,61,65.61
6.8,3,6,74,904,900,4.8,65,62,91,1,89,16,76.43
8.1,2,2,39,1296,1364,12.0,64,66,79,3,61,41,74.72
7.1,1,2,52,1601,2017,25.2,32,98,84,3,71,63,74.18
7.3,2,5,70,1623,1589,21.8,53,66,75,3,77,34,81.73
8.4,0,4,74,0,900,3.0,41,55,77,1,82,64,73.73
5.2,2,2,71,1503,1894,23.2,60,39,88,3,45,52,69.29
9.1,1,2,34,1567,1667,22.3,66,57,68,4,80,47,80.41
7.6,3,1,41,0,900,3.6,78,68,78,2,68,64,75.47
7.0,4,0,17,1685,1470,21.5,82,32,76,2,40,59,74.8
7.4,4,2,46,1531,1621,19.1,68,42,90,3,65,64,83.49
7.5,3,3,56,1852,0,24.2,52,66,94,2,53,61,77.81
5.4,1,3,61,863,0,4.1,50,52,85,2,92,54,64.52
9.3,1,2,49,1747,1435,20.6,68,74,92,2,31,32,78.63
7.5,1,3,44,847,0,5.2,73,49,68,1,55,26,70.09
8.0,2,2,25,1311,1598,15.0,38,53,50,1,77,16,64.33
8.6,3,3,52,1719,1960,27.6,100,82,82,0,76,59,90.82
6.3,0,4,36,0,900,1.7,67,68,85,0,90,45,68.23
8.1,3,2,43,1686,1459,20.6,75,39,74,2,39,52,78.46
7.2,3,0,21,1209,1365,12.2,68,33,72,4,36,29,64.51
8.5,4,0,7,0,900,3.0,41,48,81,1,74,31,71.66
4.9,3,3,46,0,900,3.4,52,44,91,3,84,39,63.55
7.4,1,2,47,1485,1683,20.4,46,76,81,3,48,38,74.87
6.8,0,1,33,0,0,1.2,29,39,87,2,95,53,59.08
8.0,0,6,95,1321,1856,19.7,37,75,86,1,80,40,86.58
8.1,1,3,57,0,900,2.0,91,57,83,1,60,78,80.79
6.7,2,4,59,0,900,3.1,56,57,89,5,46,78,74.13
6.6,3,4,57,1754,0,23.5,75,52,71,5,81,100,87.91
7.4,3,5,76,1476,1588,15.7,49,67,72,2,81,60,87.94
6.4,2,3,67,1305,1254,9.5,47,74,72,4,61,28,77.02
8.5,0,5,73,1614,1275,17.3,86,53,80,1,65,100,85.03
7.1,0,4,77,0,900,3.7,56,78,91,2,60,47,71.85
4.0,0,2,3,1673,1416,21.0,55,65,84,2,35,65,53.25
7.1,1,3,50,0,900,3.7,64,56,52,2,85,70,72.35
6.3,1,7,95,1441,1617,16.8,71,47,100,1,100,60,86.17
5.5,0,7,69,1696,1621,23.0,50,78,82,1,37,34,73.84
6.0,1,1,0,1968,2039,32.7,20,53,90,1,56,49,56.91
7.6,0,2,40,875,900,3.4,80,59,83,2,66,37,67.84
9.1,2,3,47,1861,1843,26.9,67,73,65,2,80,56,91.4
7.9,1,2,45,1929,1608,25.5,44,75,84,1,54,32,73.47
6.8,1,6,43,1634,0,16.6,57,81,66,3,75,60,81.07
8.0,1,2,50,1406,1374,14.7,83,71,82,2,67,56,83.18
6.9,4,3,62,0,900,3.0,88,62,83,1,69,81,85.26
6.7,0,4,37,1032,900,4.9,54,63,88,2,85,65,68.77
6.1,1,5,91,1512,1283,15.5,86,37,74,0,53,52,78.42
5.4,2,2,60,0,0,0.2,60,50,54,5,40,55,63.89
7.0,1,3,25,1379,1647,18.7,46,44,76,2,59,53,67.4
7.7,4,5,71,1082,0,4.0,50,75,85,1,47,34,82.67
7.4,1,3,48,1302,1220,9.6,91,51,79,1,100,67,80.5
7.0,1,2,7,1488,1570,18.4,70,78,78,2,45,64,72.99
6.4,0,4,53,1580,1854,23.7,42,51,74,3,88,10,66.85
8.2,2,4,79,1192,0,8.7,78,53,86,0,98,64,89.58
5.9,1,0,0,800,900,3.3,79,45,93,1,59,55,57.49
8.4,0,1,49,1423,1043,10.0,52,41,77,2,44,88,63.89
6.3,1,4,63,1224,1301,9.7,68,45,86,0,73,30,69.55
6.6,1,2,22,0,900,3.1,85,47,88,0,38,90,65.84
5.7,0,4,58,1369,1438,12.5,39,72,70,1,44,66,66.21
6.9,2,4,36,885,940,5.9,27,55,69,2,100,65,70.89
8.7,2,4,64,1403,1369,14.4,47,62,89,1,41,45,82.44
8.1,0,2,31,1611,2058,27.0,28,57,71,1,30,10,59.89
8.7,1,6,75,1366,1385,11.3,37,82,76,5,91,68,87.58
8.1,2,6,60,1530,1668,22.4,80,66,82,6,67,83,91.43
6.2,1,3,44,1411,1700,18.8,44,43,69,0,89,60,63.85
7.1,1,3,49,908,900,3.8,58,39,77,3,10,60,59.15
6.6,1,2,13,1524,1425,16.3,73,51,82,3,61,63,64.22
9.1,2,2,50,1264,0,5.5,81,86,59,2,38,47,75.65
6.1,4,0,14,1102,1207,8.3,66,55,79,1,18,54,61.88
8.6,2,3,33,1703,1783,24.4,21,83,64,1,40,47,70.98
8.6,0,0,8,1580,2007,26.6,59,92,73,3,26,49,68.82
9.7,1,6,94,1316,1157,12.4,73,99,76,1,72,23,96.6
7.0,3,1,42,0,900,3.8,63,55,57,2,48,58,65.82
8.4,0,1,45,1453,1691,17.1,69,51,74,0,69,67,74.3
10.0,5,2,61,1548,1712,23.4,47,81,63,3,27,30,96.77
6.8,4,1,2,990,0,3.0,61,42,63,0,66,66,65.22
5.7,0,3,35,0,0,4.7,71,56,77,3,84,67,66.44
5.2,4,0,0,1157,1031,6.0,85,40,88,2,74,69,66.44
8.4,1,4,74,1172,945,7.4,48,57,85,1,83,37,76.54
5.2,3,1,19,1649,1642,21.4,48,53,71,3,65,57,61.28
7.1,1,1,40,1969,2114,34.4,88,53,66,4,46,65,74.88
8.0,1,5,48,1677,1769,25.1,53,75,76,1,94,70,83.21
7.7,2,3,35,1535,1514,18.9,64,66,85,0,84,36,80.8
8.0,2,4,46,1191,1270,8.8,64,47,82,1,65,57,80.37
7.8,0,2,52,1722,1483,21.6,59,48,68,2,41,62,65.92
9.0,1,3,56,1391,1532,17.6,94,56,73,3,48,85,86.45
6.4,0,3,15,1196,900,6.1,55,79,70,2,40,45,61.31
6.7,1,2,27,1716,1779,23.7,74,71,50,2,47,48,76.69
6.6,1,7,100,1898,2045,30.6,52,27,88,2,95,74,80.98
8.5,1,3,62,1721,1747,22.7,93,69,83,2,84,63,94.87
8.6,1,6,88,2213,2200,39.5,45,100,93,4,69,83,98.0
8.0,0,1,24,1272,1007,6.3,71,68,91,4,50,65,67.65
8.9,0,4,44,1359,1348,12.5,17,64,79,0,58,55,65.75
6.1,0,0,26,1235,1730,15.8,54,47,88,2,36,35,51.34
9.5,1,1,4,1233,0,7.5,70,52,75,2,40,25,70.85
9.3,4,1,0,1919,1849,28.9,33,71,81,0,85,41,83.6
8.4,0,3,49,1167,0,7.1,53,32,72,3,57,59,68.04
9.6,4,3,39,1335,1426,13.5,100,57,78,2,65,55,95.32
5.5,2,1,32,1878,1987,28.4,40,55,83,3,10,55,61.96
6.9,2,1,29,1615,0,18.1,64,77,84,5,42,81,71.26
6.6,2,2,59,1195,1133,7.4,33,34,55,2,44,62,59.16
8.4,3,0,16,1475,0,13.1,40,57,86,6,66,75,80.48
6.2,0,2,49,990,0,6.3,67,68,65,4,80,60,70.76
8.4,1,2,21,1439,1563,16.7,55,61,72,1,80,22,71.7
9.1,2,3,56,1523,958,11.5,45,87,60,3,39,76,80.89
8.3,1,3,41,1542,0,14.4,51,73,71,3,90,59,80.28
7.8,3,8,98,2063,0,28.6,79,49,91,3,76,42,98.0
6.3,0,7,80,1722,1759,23.9,55,58,81,5,64,100,82.78
6.5,2,0,33,1148,0,7.3,70,46,79,1,60,75,67.97
9.0,1,3,45,1532,1796,21.9,28,65,97,1,91,56,77.69
8.4,1,5,58,1480,1622,18.7,50,67,70,2,80,45,82.31
7.5,1,3,56,2059,1969,32.9,52,72,80,1,40,25,73.61
7.0,2,1,15,1367,962,9.9,46,63,89,1,70,58,67.25
5.1,3,1,10,1539,0,14.2,57,35,87,0,83,34,56.46
6.2,1,7,100,1580,1766,21.5,54,26,84,1,60,53,75.9
9.8,3,3,27,1179,1390,10.3,73,77,89,2,68,61,91.67
6.0,1,2,61,1042,1302,10.1,79,23,87,5,58,78,67.94
7.7,0,5,57,1432,1711,19.3,48,65,84,3,77,74,78.75
8.7,0,2,43,1700,0,16.0,81,50,65,4,39,51,78.62
6.0,0,1,20,1106,1113,6.7,46,56,78,1,39,75,56.88
7.7,1,1,33,1470,1390,17.2,62,59,88,1,68,55,72.56
8.6,1,3,25,1299,1482,15.0,36,69,71,2,80,44,73.68
7.5,2,2,11,919,955,3.7,54,61,71,4,72,78,71.06
10.0,2,3,57,1569,1597,20.5,87,80,78,1,84,83,95.26
5.5,0,5,43,1622,1868,23.7,62,59,88,5,63,74,70.02
8.8,0,3,28,1701,2200,28.8,55,83,69,3,98,62,80.25
7.3,1,1,20,1734,1498,21.2,23,53,70,2,36,73,61.54
8.4,1,2,14,1470,1590,19.1,58,47,59,1,75,29,67.6
8.0,0,7,76,1620,1368,18.0,61,67,70,4,91,39,85.65
6.6,0,3,39,1556,1604,20.5,51,57,85,0,67,65,65.46
7.8,4,2,1,800,900,3.0,53,68,69,1,83,73,71.93
5.3,3,3,24,1050,900,5.7,58,54,67,3,88,46,66.51
8.2,0,2,54,1277,1282,12.7,60,80,74,2,73,39,73.64
7.9,1,2,48,1515,1782,21.5,56,70,74,3,54,48,71.15
8.3,1,4,91,0,900,5.4,81,44,86,4,100,78,89.7
8.8,2,5,78,1580,1688,21.4,41,59,65,3,64,52,87.65
7.9,1,1,41,1695,0,21.3,87,65,62,1,60,43,78.31
7.7,0,8,99,1702,0,19.9,55,55,89,2,100,44,87.69
6.4,2,0,7,1555,1453,18.8,69,48,82,2,45,63,62.23
6.6,1,3,52,1647,1755,23.5,79,79,65,4,65,44,77.36
8.9,1,3,17,1959,1919,30.1,63,78,89,3,31,61,82.64
9.2,1,2,42,0,900,2.0,59,55,58,2,73,17,73.48
7.2,1,1,12,1623,1479,19.4,62,75,87,4,84,55,73.74
7.6,1,5,63,1489,1299,14.0,25,74,89,1,83,50,76.0
6.4,0,2,48,1637,1200,16.6,12,68,93,0,60,85,64.91
8.9,1,3,22,1744,2130,28.6,73,41,66,1,76,21,75.39
8.3,0,8,100,1964,1874,30.2,54,66,77,2,100,71,93.45
9.8,2,2,40,1171,1290,9.7,44,53,63,1,67,57,78.58
6.4,0,2,26,1008,900,4.9,63,55,92,1,91,72,62.53
7.0,0,2,34,1562,1573,18.6,57,78,84,2,68,84,68.03
7.8,2,4,59,0,900,2.3,36,56,78,1,68,55,78.94
8.3,2,2,47,1066,1087,6.1,77,61,70,0,77,37,78.95
7.2,3,2,31,1425,1217,12.7,80,38,75,2,72,93,77.94
6.5,1,4,39,2043,2200,35.1,63,61,78,2,66,72,77.6
8.6,0,3,37,1501,988,10.2,62,87,90,2,81,26,74.01
8.4,2,2,28,0,900,2.5,59,97,85,1,65,82,80.13
6.4,2,2,21,1504,0,13.6,62,73,74,2,71,42,69.3
9.1,0,0,12,1379,900,9.9,66,60,70,3,34,68,65.13
8.9,3,3,48,1951,1754,29.5,51,73,82,2,78,86,88.94
7.7,0,1,23,1626,1508,18.4,74,55,86,1,73,46,64.92
7.6,5,2,20,1359,1739,19.0,63,64,88,0,76,50,83.05
8.2,3,1,23,1943,1777,28.0,73,72,69,1,70,66,82.82
6.5,2,2,53,1555,1424,17.1,82,36,74,2,67,40,72.73
7.5,4,5,74,1375,912,8.0,60,74,84,0,49,85,87.62
4.9,2,4,74,873,900,4.7,65,61,71,1,79,62,69.9
8.6,0,2,35,0,900,3.8,71,53,80,2,71,100,75.44
5.6,1,0,0,1541,1267,14.8,61,24,79,3,59,78,54.81
9.3,0,2,46,1364,1592,15.8,53,70,71,1,39,77,75.93
7.1,1,1,0,1405,1617,16.9,63,72,91,3,56,50,70.59
7.2,2,1,13,1388,1248,12.0,83,55,77,1,51,63,69.28
6.7,1,1,19,950,900,2.9,16,54,70,4,52,75,53.26
7.2,1,4,67,2269,2000,36.5,73,70,87,2,52,67,82.91
9.2,1,3,65,1291,1674,16.1,62,56,94,4,90,39,83.69
4.5,3,5,82,1700,1734,24.4,50,63,78,3,81,63,78.88
9.0,0,2,45,0,0,1.8,75,62,69,0,76,42,71.6
7.9,1,3,58,1434,1775,20.7,38,66,64,0,67,49,75.46
6.1,0,2,49,800,900,2.9,52,63,77,1,64,69,59.0
6.2,2,1,4,1455,1458,16.2,83,83,100,3,42,54,70.55
9.5,0,4,91,1535,2132,24.8,25,72,83,1,67,88,85.93
6.4,2,1,38,1336,1566,16.1,69,44,71,1,64,69,68.87
6.1,1,1,19,1935,1863,29.4,85,49,76,2,45,64,66.86
8.9,0,1,27,2037,2129,36.1,79,57,69,3,73,67,81.37
7.9,4,3,26,1586,1723,22.1,67,71,80,2,82,60,88.83
6.4,0,5,66,1626,1831,23.9,42,57,62,1,81,82,79.8
7.8,1,2,28,0,0,1.5,76,62,81,4,33,36,65.13
6.3,0,3,39,1154,0,6.2,48,77,78,1,79,69,66.33
8.8,1,2,46,0,0,0.0,57,79,93,1,78,39,72.02
8.8,1,3,47,1153,920,7.3,59,61,83,0,36,48,74.11
8.1,1,1,4,0,900,4.7,37,91,87,1,75,57,70.29
7.9,0,3,28,1303,1321,12.7,83,99,85,2,68,45,79.4
9.6,1,1,0,2100,2140,36.1,58,54,80,1,72,62,81.89
7.5,2,0,23,1335,1528,15.6,58,53,83,2,100,97,71.51
6.1,2,3,42,1895,1812,25.9,48,40,80,2,47,68,69.63
8.0,1,4,69,1283,1391,12.8,47,86,66,2,68,54,80.96
10.0,1,6,100,1211,1369,10.9,71,55,83,1,85,32,94.52
6.3,0,1,8,1349,1472,12.8,71,50,75,3,44,42,57.96
7.1,1,3,50,1342,1460,14.7,100,99,94,0,100,23,86.47
8.0,0,1,43,1282,1420,13.2,54,78,70,1,24,52,62.67
7.4,0,3,38,1968,0,26.5,52,57,64,2,90,62,75.01
6.3,0,3,40,1483,1003,11.3,79,57,86,1,56,49,64.94
8.8,1,3,53,0,0,3.6,75,37,54,1,61,45,75.19
10.0,1,5,100,0,900,1.8,54,68,87,2,88,63,94.44
7.7,4,1,31,1440,1171,10.2,66,66,87,4,74,71,80.95
6.4,0,3,33,1507,1259,14.9,88,41,74,3,87,65,69.06
5.6,2,5,59,0,900,2.3,38,59,75,4,86,61,69.82
7.8,3,1,14,1774,2107,30.4,46,95,67,1,64,44,77.02
8.8,1,0,0,1507,1667,19.8,67,89,70,2,34,79,75.14
8.1,1,1,19,1591,1342,16.8,47,89,80,1,67,48,73.34
7.5,1,4,58,1805,1574,24.1,48,57,83,3,49,78,79.88
6.8,0,1,22,1179,1017,4.9,82,53,74,5,81,61,66.08
6.2,1,3,24,1248,1064,8.9,67,67,73,4,65,64,64.78
8.5,2,3,51,1532,1862,23.5,59,56,80,5,71,72,86.21
8.6,0,4,43,1287,0,8.6,46,76,85,1,68,47,77.37
5.6,0,5,66,1430,1508,16.9,66,71,78,1,62,37,73.2
9.4,2,4,46,1169,900,3.8,81,100,82,1,94,11,88.41
8.2,2,1,39,1241,1365,11.8,36,43,75,1,52,47,70.24
9.2,1,6,71,1833,1737,26.9,38,83,59,4,55,65,87.9
5.9,2,3,66,1389,1108,10.3,72,49,86,2,44,69,72.66
5.9,1,4,60,1362,1222,10.8,49,81,54,2,56,89,69.95
7.3,0,3,52,1251,1376,10.2,45,67,68,2,33,67,72.19
8.1,1,2,35,1234,900,5.8,47,66,79,5,67,69,73.49
9.7,1,1,9,1188,1031,6.6,73,83,71,1,60,52,72.37
8.3,4,2,40,0,900,1.7,73,80,78,2,20,64,85.58
7.2,0,0,3,1112,900,5.1,67,55,91,0,65,64,54.82
6.3,1,2,38,0,900,2.7,52,60,62,1,53,87,61.82
9.0,1,1,31,1288,1651,14.8,45,57,80,1,50,58,73.18
6.3,1,2,62,1465,1134,11.5,49,60,61,1,31,44,61.82
9.5,0,2,41,0,0,0.4,44,83,75,1,89,49,75.03
7.2,1,4,72,1692,1813,25.1,52,85,70,1,77,38,78.29
9.4,3,3,55,1474,1455,14.9,60,38,63,2,68,100,91.61
8.3,1,2,30,1197,1054,8.0,73,82,91,1,41,32,70.12
7.3,1,3,56,1337,1533,16.0,60,73,80,2,71,52,75.42
6.9,1,2,32,1319,900,7.9,56,41,91,1,81,53,64.23
7.1,1,3,39,1301,1475,12.6,90,35,69,3,76,64,69.99
8.0,1,1,5,1386,1148,9.2,10,63,88,4,42,61,60.53
7.6,3,2,43,1766,1127,16.3,71,61,82,2,83,50,84.92
6.8,4,1,13,1702,2200,29.4,69,60,64,3,59,53,81.81
7.3,1,2,43,1979,1988,30.4,69,85,67,4,85,73,84.82
